text,iso_code,language_name,source,usage
장난감 어디서 사면 되지,ko,Korean,Universal Dependencies Treebanks,preprocessing
정원엔 토끼가 다니고 아침 식사가 만족스러운 호텔입니다,ko,Korean,Universal Dependencies Treebanks,preprocessing
넓은 잔디밭도 여유 있어 보이고 중간에 나무 밑에 잘 자리 잡으면 쾌적한 휴식이 가능합니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
고기의 질이 매우 좋고 주인 아주머니의 서비스도 좋네요,ko,Korean,Universal Dependencies Treebanks,preprocessing
"1941년 유고슬라비아 왕국의 붕괴 이후, 파르티잔은 공산주의자가 이끄는 인민 해방 전쟁에 휩쓸렸고, 피비린내 나는 내전 끝에 추축국 세력을 물리쳤다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
남산타워의 흑백사진을 보여주세요,ko,Korean,Universal Dependencies Treebanks,preprocessing
여기 위생 최악임,ko,Korean,Universal Dependencies Treebanks,preprocessing
"이로 인해 ATV는 TVB의 도움으로 간신히 방송을 재개했지만, 1989년 모회사를 변경하기에 이른다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
원장 선생님이 학생이나 강사들에게 돈을 벌려는 마음으로 대하시는 게 아니라 한 아이 한 아이 정성스럽게 이끌어 주시네요,ko,Korean,Universal Dependencies Treebanks,preprocessing
"학부모는 심사위원으로 참여하거나, 심사 전 과정을 참관할 수 있어 아이가 다니는 학교를 이끌 적임자가 누구인지 평가할 수 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
닐리파스타 생긴 이후 이 곳 말고 다른 곳에서는 파스타 안 먹습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"그러나 2009년 8월 30일, 심대평 의원이 자유선진당을 전격적으로 탈당한 데 이어, 9월 1일에는 교섭단체 탈퇴신고서를 제출하여 교섭단체 구성요건인 20석을 채우지 못해 해산되었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
2010년 하반기에 접어들수록 태블릿 PC에 대한 소식이 많아지고 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
'한 달이면 되겠지'라는 생각으로 투쟁을 시작했다는 그는 어느덧 천막 안에서 네 해째 겨울을 맞이하고 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"이은정은 지난 8일 방송된 KBS 2TV '음악창고'에 박칼린 음악 감독과 뮤지컬 배우 최재림, 옥주현, 마이클 리와 함께 출연했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
청소년들의 건강문제를 고민하고 연구하는 전문가들이 이러한 경향을 세밀하게 분석하고 대비해야 하는 중요한 시점이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
한국 증시가 싸구려 취급을 받고 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
주문 전화 할 때부터 친절하게 대응해 주셔서 기분 좋게 잘 먹었습니다,ko,Korean,Universal Dependencies Treebanks,preprocessing
1977년 9월30일 프로복싱에 데뷔했다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
또한 한국에 거주하는 외국인과 외교 사절을 초총하여 기념 행사를 보여줌으로써 국가 위상을 새롭게 하려는 의도가 있었다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
이와 함께 아모제는 신메뉴 출시를 기념해 내달 30일까지 아모제 식사권을 증정하는 이벤트를 진행한다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
5위는 자이언트 피라냐로 불리는 물고기 동영상이 차지했다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
1년 뒤 시나리오가 나왔고 배우들은 두말 할 것 없이 영화를 찍었어요.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"캠프파이어(Campfile)는 캠핑하다가 또는 학생들이 수련회나 수학 여행 등을 와서 하는 행사로, 불을 장작에다가 붙힌 뒤 여러 행사를 한다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
또한 갈릴레오는 이전에 수성의 변화로 간주되었던 샤를마뉴의 시대로부터 흑점의 관찰을 재해석했다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
인간미 없는 사람의 음식은 음식에 느낌을 떨어뜨린다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
사장처럼 보이는 아줌마가 있는데 완전 불친절합니다!,ko,Korean,Universal Dependencies Treebanks,preprocessing
예쁜 코를 만들고 싶지만 성형수술에 대한 부담으로 주저하는 이들이 이러한 필러를 많이 찾는다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
천연 소재의 느낌을 살린 컬러와 소재를 접목해 부드럽고 자연스러운 느낌이 나는 무늬를 쓰는 것도 트렌드로 자리잡고 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
그런데 옛 애인이 버젓이 친구 목록에 뜬다면?,ko,Korean,Universal Dependencies Treebanks,preprocessing
"앞서 한나라당 유승민 의원은 현재 실행중인 복무기간 단축계획을 조정, 22개월로 늘리고 정부가 재량으로 조정할 수 있는 복무기간을 기존 '6개월 이내'에서 '2개월 이내'로 줄이는 병역법 개정안을 제출했었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
국수전(國手戰)은 1996년에 창설된 장기 기전이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
지금 밖에 차가 많이 밀리나?,ko,Korean,Universal Dependencies Treebanks,preprocessing
소고기 주먹밥이라는 메뉴가 있어요.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"김상혁은 지난 2005년 음주운전 사건 후 활동을 전면 중단, 자숙기를 보내왔다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
효고현 교육위원회는 23일 도요토미 히데요시의 보물이 매장돼 있는 장소로 기록된 '다다은동광산'의 한 갱도에 무인 탐사 로봇을 들여보내 보물찾기에 나섰다고 <아사히신문 22일 보도했다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
모음과 동일하게 로마자 아브어 표기와 국제음성기호를 동시 게재한다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
조미료도 별로 안 들어간 듯 속이 편하고요,ko,Korean,Universal Dependencies Treebanks,preprocessing
음식은 맛있는데 주차장이 없어 좀 불편하네여...,ko,Korean,Universal Dependencies Treebanks,preprocessing
넥슨에 있어서 내년은 '글로벌 넥슨'이라는 하나의 목표 아래 함께 여러 자회사들이 움직일 수 있도록 통합에 신경써야 할 시기다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
기름이 쏙 빠진 오리구이와 밀쌈의 궁합이 끝내줍니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"부분적으로는 역사와 관련되어 있고, ICC 표준 이상의 무언가와도 관련되어 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
1961년부터 KBS의 텔레비전 아동극이 수시로 방영되어 미약한 무대활동에 큰 도움이 되었다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
근처 빵집이 어디야,ko,Korean,Universal Dependencies Treebanks,preprocessing
스타벅스까지 기차 타면 어떻게 갈까,ko,Korean,Universal Dependencies Treebanks,preprocessing
지난 5월 입주를 시작한 B아파트 역시 근거 없는 소문에 시달리고 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
대전까지 어떻게 가니,ko,Korean,Universal Dependencies Treebanks,preprocessing
"이동국, 에닝요, 루이스 등 좋은 공격진들을 보유한 전북이 2골을 실점해도 3골을 넣으면 된다는 철학으로 그라운드를 누볐다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
유신참치로 오세요,ko,Korean,Universal Dependencies Treebanks,preprocessing
"국가과도위원회(NTC) 위원인 파티 투르벨은 ""카다피가 트리폴리에 없다는 것을 확신한다""며 ""카다피를 생포하는 것은 시간문제""라고 말했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
"두산그룹 임원의 공식 명칭은 'OOO담당 부문장 ', 'OOO 책임'이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
어그부츠 파는 곳 알려주세요,ko,Korean,Universal Dependencies Treebanks,preprocessing
맥도날드까지 몇 키로야,ko,Korean,Universal Dependencies Treebanks,preprocessing
힐튼 호텔 요리사 경력이 있어서인가 솜씨가 좋아요,ko,Korean,Universal Dependencies Treebanks,preprocessing
그러나 그만큼 글에 대한 안목이 늘었으리라 믿는다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
강릉서 최고의 커피를 마실 수 있는 집 중 한 곳.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"동시에, 파운드리 산업은 모리스 창 박사가 TSMC라는 기업을 설립함으로써 확립됐다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
엘리자베스 키스는 1956년에 런든에서 사망하였다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"노선의 영업 거리, 구배가 많은 지형, 강을 건너는 다리 등 이유로 건설 당시 스웨덴에서 건설 비용이 가장 비쌌다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
1994년 FIFA 월드컵에는 국가대표팀 트레이너로 활약하였다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"푀양파는 원래는 자코뱅파에 속하면서 다수파를 형성하고 있던 그룹으로 프랑스 혁명을 계속 주도해 왔지만, 《바렌느 사건》의 대응을 놓고 공화파가 대두했던 자코뱅 클럽에서 1791년 7월 16일 탈퇴하여 갈라졌다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
밑반찬도 너무 맛있고 부대찌개는 의정부보다 훨씬 맛있다~,ko,Korean,Universal Dependencies Treebanks,preprocessing
"그의 신랄한 기독교 비판은 한국 내 개신교선교사들, 기독교신자들로부터 주목을 받는 계기가 되었으나, 기독교 비평가인 박헌영에 대한 부정적 인식과 소문을 타고, 그가 편협하고 과격한 성격을 가진 사람이라는 편견으로 굳어져갔다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
그리고 슈퍼개미 옆에만 있어도 돈을 번다는 말처럼 무료추천종목을 따라한 사람들이 엄청난 수익을 보게 되었다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
스티브 잡스 알아,ko,Korean,Universal Dependencies Treebanks,preprocessing
우리 아빠 직장은 어디로 가면 돼?,ko,Korean,Universal Dependencies Treebanks,preprocessing
국제유가와 역 상관관계를 보이는 미국 달러화가 약세를 보인 점이 영향을 미쳤다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
루갈은 KOF94에서 쿠사나기 쿄에게 패배했지만 다시 KOF95를 개최하고 쿠사나기 사이슈를 바이스에게 지시하여 세뇌시킨 뒤 자신의 편으로서 쿄를 공격하도록 했다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
지난 15일 말레이시아와의 조별리그 1차전에서 왼쪽 발목 인대를 다친 뒤 경기에 나서지 못하다 이날 대만전에 잠깐 모습을 드러냈다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
1883년 1월 27일에 독일 뷔르츠부르크에서 공무원 한스 페더와 마틸데 페더의 아들로 태어났다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
인천공항까지 몇 마일,ko,Korean,Universal Dependencies Treebanks,preprocessing
추가 요금을 내긴 하지만 온돌식 방이 있어서 편함,ko,Korean,Universal Dependencies Treebanks,preprocessing
도쿄는 후쿠시마 원전에서 남서쪽으로 240㎞ 정도 떨어져 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
가격에 비해 맛이 많이 떨어지내요,ko,Korean,Universal Dependencies Treebanks,preprocessing
가까운 병원 거리는,ko,Korean,Universal Dependencies Treebanks,preprocessing
해방 무렵에는 강원도 회양군에 속했다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
문제는 그 옷과 장식품이 자신의 노동으로 장만한 것이 아니라 부모의 돈으로 산 것이라는 점이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
맛도 최상 서비스도 최상이네요...,ko,Korean,Universal Dependencies Treebanks,preprocessing
음식 깔끔하고 좋네,ko,Korean,Universal Dependencies Treebanks,preprocessing
"특히 광고 및 잡지관련 상업서적, 아동서적, 요리 취미 관련 생활서적은 '디지털공세'에도 아랑곳없이 성장을 지속하고 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
"아라크노포비아가 궤멸한 이후, 사무전이 보관하고 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
"수주 금액은 3억5천만 달러로, 옥포조선소에서 건조돼 2012년 하반기 선주사에 인도될 예정이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
입장료를 좀 더 올리더라도 동물들 관리가 잘 되었으면 좋겠어요,ko,Korean,Universal Dependencies Treebanks,preprocessing
또 중부선의 경우 증평에서 진천까지 11㎞ 구간에서 지•정체 현상이 반복되고 있으며 차량은 더욱 빠르게 증가하고 있어 저녁까지 운전자들의 불편이 예상된다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
근처에 빵집이 어디있지,ko,Korean,Universal Dependencies Treebanks,preprocessing
"""우리는 모두 강철 체력을 지녔어요""라고 말했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
"김 의원은 ""장생포가 가지고 있는 고래역사 문화, 근대 포경과 연관된 독특한 지역문화를 바탕으로 국내유일의 고래테마 관광도시로서의 성장기반을 구축하는 사업인 만큼 앞으로도 최선을 다해 돕겠다""고 말했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
바마코에서 240km 떨어져있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
다음은 일문일답.,ko,Korean,Universal Dependencies Treebanks,preprocessing
유바리 시처럼 재정이 파탄 직전에 놓인 일본의 지방자치단체는 40여 곳으로 추정된다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"한편, 김현중은 최근 첫 번째 솔로 미니앨범 '브레이크 다운(BREAK DOWN)'을 발표하고 가수로도 활발히 활동 중이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
"클럽이 이듬 해에 강등될 당시, 섀퍼는 뉘른베르크 경기를 3경기 치렀다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
"이 식당 그레이스 박 대표는 레지스터와의 인터뷰에서 ""순두부찌게 맛의 비결은 남편에게도 비밀""이라며 맛에 대한 자신감을 드러냈다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
원빈이 나온 사진 보여줘,ko,Korean,Universal Dependencies Treebanks,preprocessing
고려신용정보 이영화 채권추심팀장은 자신의 직업에 자부심이 대단하다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"삼성 관계자는 ""이 회장의 신년사를 보면 '누구와도 손잡을 수 있어야 하고 모자라는 부분은 기꺼이 협력하는 용기와 결단이 필요하다'고 지적하면서 창의성과 스피드를 강하게 주문했다""며 ""이 같은 당부가 제대로 이행되지 않고 있다는 생각을 하는 것도 정기 출근과 무관치 않을 수 있다""고 전했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
일반적인 쌈밥집이 비슷한 줄 알앗는데 기대 이하군요,ko,Korean,Universal Dependencies Treebanks,preprocessing
오디오 바꿀려고 여기저기 알아봣는데 가격이 제일 괜찮아서 여기서 구입했어요~!,ko,Korean,Universal Dependencies Treebanks,preprocessing
다음엔 친구들 데리고 같이 갈 생각입니다,ko,Korean,Universal Dependencies Treebanks,preprocessing
진짜 엄청 실망이에요,ko,Korean,Universal Dependencies Treebanks,preprocessing
지금 세계 게임시장의 주도권을 비디오게임이 쥐고 있지만 향후 3년 이후만 해도 게임산업의 지형이 어떻게 바뀔지는 상상하기 힘든데요.,ko,Korean,Universal Dependencies Treebanks,preprocessing
갈 때마다 버섯칼국수를 시켜 먹는데 첨엔 샤브샤브 식으로 버섯과 미나리를 건져 먹고 칼국수 면을 넣어서 먹어요,ko,Korean,Universal Dependencies Treebanks,preprocessing
이 때 함께 개방한 가맹사업 역시 마찬가지다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
금선은 공지의 주장을 배신행위로 간주하여 모욕을 주고 방안에 가둔다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
회도 양이 짱 많아서 넘넘 좋아요 ^0^,ko,Korean,Universal Dependencies Treebanks,preprocessing
리움 미술관은 어떻게 생겼냐,ko,Korean,Universal Dependencies Treebanks,preprocessing
아이 장갑 하나 사려고 리조트 내에 있는 상점에 갔는데 (스키용품 판매 가게는 하나뿐임) 사이즈 작아서 교환하러 갔더니 택 뜯어서 안된다네요,ko,Korean,Universal Dependencies Treebanks,preprocessing
"소설 속에서는 약한 입장인 여성도, 평화를 위해 남자들에게 정면으로 대하는 모습이 그려지고 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
전 약간 비린 느낌이여서 좀 별로더라구요.,ko,Korean,Universal Dependencies Treebanks,preprocessing
굉장히 다운펌을 잘 해주었어요.,ko,Korean,Universal Dependencies Treebanks,preprocessing
시외버스 터미널 근처라 포항 시외버스 이용하시는 분이라면 꼭 한 번 가보라고 추천하고 싶은 곳!,ko,Korean,Universal Dependencies Treebanks,preprocessing
20일 그랜드성형외과 홈페이지를 통해 신이의 최근 모습이 공개됐다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
소녀시대의 최근 뮤직 비데오를 찾아줘.,ko,Korean,Universal Dependencies Treebanks,preprocessing
자전거 타고 스타벅스 가려면,ko,Korean,Universal Dependencies Treebanks,preprocessing
무지하게 맵긴 한데 먹으면 먹을수록 땡기는 맛,ko,Korean,Universal Dependencies Treebanks,preprocessing
동네 분 추천으로 가게 되었는데 기대 이상이였어요.,ko,Korean,Universal Dependencies Treebanks,preprocessing
한국 여자골프군단이 유럽여자프로골프 ANZ 레이디스 마스터스 3라운드에서도 대거 상위권에 포진하며 우승 가능성을 높였다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
일부에서는 원유 저장시설의 한계로 곧 재고량이 작년 수준으로 낮아질 것이라는 전망도 제기된다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
이 건물은 기둥 위에만 공구를 배치한 주심포 양식으로 조선 후기에 유행하는 새 날개모양의 부재인 익공(翼工)을 설치하였다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
1079년 세비야를 지배하던 무어인 왕에게 사절로 가 있던 그는 가르시아 오르도녜스와 불화를 일으키게 되었다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
실제로 좌의정까지 오른 김안로는 무소불위의 권력을 휘두르며 정족을 제거하는 공포정치를 폈다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
63빌딩 몇 미터야,ko,Korean,Universal Dependencies Treebanks,preprocessing
올 여름 최고의 기대작 <7광구 제작 비하인드 스토리를 담은 제작기 영상을 공개했다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
1인분도 가능하며 여럿이 함께해도 개인별로 메뉴가 나와서 좋다,ko,Korean,Universal Dependencies Treebanks,preprocessing
크기 또한 왕입니다,ko,Korean,Universal Dependencies Treebanks,preprocessing
닭갈비는 맛나지만 양념이 쌔서 1인분 이상은 물리네요.,ko,Korean,Universal Dependencies Treebanks,preprocessing
고양이 간판에 넘 예뻐 기대 반 호기심 반으로 갔는데 넘 이뻐 돌아가시는 줄 알았슴,ko,Korean,Universal Dependencies Treebanks,preprocessing
양념만 주문하고 반반으로 해 달라고 하니까 안 된다고 하네요,ko,Korean,Universal Dependencies Treebanks,preprocessing
선생님들 너무 친절하시고 가격도 괜찮고 무척 맘에 듬!,ko,Korean,Universal Dependencies Treebanks,preprocessing
아주 조용하고 물 깨끗하고 도시를 벗어나 휴식하기엔 딱 좋은 곳!,ko,Korean,Universal Dependencies Treebanks,preprocessing
미국 조지워싱턴대학교 한국총동창회는 28일 총동창회장에 이희범 경총 회장(STX중공업 및 STX건설 회장 겸임)을 선출했다고 밝혔다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
집까지 버스로 어떻게 가니,ko,Korean,Universal Dependencies Treebanks,preprocessing
"반면 인천이 7.89%로 가장 높았고, 서울(7.02 %), 광주(6.87%)가 순이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
2007년 2월 25일 발매.,ko,Korean,Universal Dependencies Treebanks,preprocessing
그러던 그는 고2 때 집으로부터 독립한 후 자취 생활을 하다가 귀국하였다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
청정 개발 체제(淸淨開發體制) 사업은 전 세계적으로 심화되고 있는 지구 온난화 현상을 완화시키기 위하여 선진국과 개도국이 공동으로 추진하는 온실기체 감축사업이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
만리장성 길이 알려줘,ko,Korean,Universal Dependencies Treebanks,preprocessing
내 주변 지도를 좀 보여줄래,ko,Korean,Universal Dependencies Treebanks,preprocessing
"이날 팬들은 보쌈과 간식거리는 물론, 밤샘 촬영을 이어가고 있는 스태프들에게 유용할 드라마 타이틀을 넣은 타올을 제작하는 등 세심한 배려까지 엿보여 지친 촬영 현장에 활기를 불어 넣었다는 후문이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
반면 경쟁 무자헤딘 파벌을 이끌던 굴부딘 헤크마티아르는 내무장관 라즈 모하마드 파크틴과 국방장관 모하마드 아슬람 와탄자르 소장을 포함한 전 정권의 일부 파슈툰 강경파들의 지지를 받았다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"전라북도 무장에서 태어났으며, 《심청가》를 남다르게 잘하였다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
일산은 마두동 백마삼환극동 중대형이 500만~1000만원 정도 내렸다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
가격은 좀 비싸지만 가까워서 자주 이용합니다,ko,Korean,Universal Dependencies Treebanks,preprocessing
그러나 다음날인 6일 새벽에는 대전을 비롯한 충청지역에 비 내리는 곳이 많겠다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
아빠 직장 가자,ko,Korean,Universal Dependencies Treebanks,preprocessing
삼성본사 스트리트뷰를 보여주세요,ko,Korean,Universal Dependencies Treebanks,preprocessing
"가족협의회 이정국 대표는 오늘 브리핑에서 ""탄약과 무기류 등이 아직 함미 내부에 남아 있어 안전문제가 우려된다""며 ""이 부분에 대한 제거만 끝나면 내일 낮이나 모레 낮에 가족들이 참관을 하기로 군 당국과 협의를 마쳤다""고 말했습니다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
제일 가까운 편의점 알려줘,ko,Korean,Universal Dependencies Treebanks,preprocessing
"유충은 살아있거나 썩은 나무에 구멍을 뚫고, 그 굴 속에서 균류을 먹으며 산다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
유모차 가지고 갔더니 홀대허더이다...,ko,Korean,Universal Dependencies Treebanks,preprocessing
"이 사건은 브리스틀 대학이 강력하게 부정하였고 2005년 8월, 대규모 표본조사결과 사립학교위원회는 브리스틀 대학이 특정학교 출신을 차별한다는 증거는 발견되지 않았다고 발표했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
국제교육수도회인 노트르담수녀회가 1940년에 설립한 박문여고는 2008년 3월 외국어고 등 특수목적고를 제외한 인문계 고교로는 처음으로 국제반(유학반)을 편성했다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"타비타스 시크릿에서 활동하던 롭 토머스, 브라이언 예일, 폴 도체트는 밴드가 해체된 후 카일 쿡, 애덤 게이너와 함께 매치박스 트웬티를 결성하였다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
1960년대 우리나라 방방곡곡에 붙어 있던 산아 제한 표어다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
작전 과정 중에 해적이 발사한 총탄에 부상을 입은 삼호 주얼리호의 석해균 선장은 응급 처치 후 오만의 제2도시 살랄라에 위치한 술탄카부스 병원에서 수술을 받았다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
주유소는 다 똑같은 줄 알았는데 sk직영이라 믿음도 가고 직원 분들도 깔끔하고 친절해서 좋았습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
파닭이 정말 맛있어요,ko,Korean,Universal Dependencies Treebanks,preprocessing
길 막혀?,ko,Korean,Universal Dependencies Treebanks,preprocessing
"검찰은 이를 토대로 이씨를 집중 추궁했고, 결국 이씨는 ""A씨와 성관계를 전제로 만났는데 뚱뚱하다는 이유로 무시해 앙심을 품고 고소하게 됐다""는 자백을 받아냈다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
사람들에 떠밀려 다니다가 사는 곳이죠,ko,Korean,Universal Dependencies Treebanks,preprocessing
지도교수는 박사과정을 밟을 것을 권유했다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"결혼에 대해서 묻자 ""안 했는지 못 했는지 모르겠다""며 웃었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
시설물은 좀 오래되었습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
메뉴가 딱 세 가지인데 맛도 좋고 작지만 뜨끈한 방도 좋아요.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"이 지역 점주들은 ""7~8월 비수기 저조한 매출을 대비하기 위해 5월 매출 신장을 위해 노력 중""이라고 전했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
"기원전 8세기에서 기원전 6세기에 이르는 기간 동안 아테네는 정치, 경제, 사회, 문화면에서 큰 변화를 겪었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
절지동물과 연체동물문(門)은 둘 다 외골격 생물이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
그는 이 결과를 은하는 하나뿐이라는 주장을 한 섀플리에게 편지로 부쳤다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
에디슨은 누구,ko,Korean,Universal Dependencies Treebanks,preprocessing
"윤은혜는 ""기부금이 전달될 소녀들이 세상에는 이렇게 따뜻한 사람들이 많다는 걸 알고 더 큰 희망을 가졌으면 하는 바람이다""고 말했고, f(x) 설리는 ""아이티 참사를 계기로 젊은 세대들이 기부에 대해 좀 더 많은 관심을 갖게 된 것 같다.""고 말했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
쉬는 장소가 중사 휴게실입니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
지금 강남사거리 막혀,ko,Korean,Universal Dependencies Treebanks,preprocessing
이마트 폐점시간이 언제지,ko,Korean,Universal Dependencies Treebanks,preprocessing
서울 시내 차 가지고 나가도 되겠니,ko,Korean,Universal Dependencies Treebanks,preprocessing
일련의 사태의 최대 피해자는 SC제일은행 스스로다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
음식이 깔큼하고 맛도 좋았어요.,ko,Korean,Universal Dependencies Treebanks,preprocessing
덕분에 휴일 기분 더럽습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
우리 신랑과 남동생이 너무 조아라 하는 곳~,ko,Korean,Universal Dependencies Treebanks,preprocessing
석양 이미지를 찾으시오,ko,Korean,Universal Dependencies Treebanks,preprocessing
"한편, 아스널 입단 이후 한 번의 프리미어 리그 경기에도 출전하지 못한 박주영은 1월에 출전 기회를 노리고 있었지만, 앙리라는 의외의 경쟁자가 나타나면서 더욱 분발이 필요해졌다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
탕수육은 절대 먹지 맙시다,ko,Korean,Universal Dependencies Treebanks,preprocessing
근처 주차장 어디야,ko,Korean,Universal Dependencies Treebanks,preprocessing
평수도 넓고 화장실 시설도 좋아요,ko,Korean,Universal Dependencies Treebanks,preprocessing
제일 가까운 병원까지 가는 데 걸리는 시간 좀 알려줘,ko,Korean,Universal Dependencies Treebanks,preprocessing
매콤한 맛이 일품인 맛집입니다,ko,Korean,Universal Dependencies Treebanks,preprocessing
"사생대회 수상자는 대구광역시교육감상 3명, 포항•구미교육장상 6명을 비롯해 대구은행장상 1,644명으로 수상자에게는 장학금 및 부상이 각각 주어졌다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
신세계 백화점 어디 있냐,ko,Korean,Universal Dependencies Treebanks,preprocessing
"1886년에는 럭비 규칙을 제정하고 국제적인 럭비 행정을 총괄하는 기구로 국제 럭비 평의회(IRB, International Rugby Board)가 창설되었고, 1890년 럭비 유니온이 그를 승인하게 된다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
먹어본 중 최고!,ko,Korean,Universal Dependencies Treebanks,preprocessing
