text,iso_code,language_name,source,usage,detected_script,cleaned_text
사람들에 떠밀려 다니다가 사는 곳이죠,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,사 람 들 에 떠 밀 려 다 니 다 가 사 는 곳 이 죠
지도교수는 박사과정을 밟을 것을 권유했다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,지 도 교 수 는 박 사 과 정 을 밟 을 것 을 권 유 했 다 .
"결혼에 대해서 묻자 ""안 했는지 못 했는지 모르겠다""며 웃었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"결 혼 에 대 해 서 묻 자 "" 안 했 는 지 못 했 는 지 모 르 겠 다 "" 며 웃 었 다 ."
시설물은 좀 오래되었습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,시 설 물 은 좀 오 래 되 었 습 니 다 .
메뉴가 딱 세 가지인데 맛도 좋고 작지만 뜨끈한 방도 좋아요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,메 뉴 가 딱 세 가 지 인 데 맛 도 좋 고 작 지 만 뜨 끈 한 방 도 좋 아 요 .
"이 지역 점주들은 ""7~8월 비수기 저조한 매출을 대비하기 위해 5월 매출 신장을 위해 노력 중""이라고 전했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"이 지 역 점 주 들 은 "" ~ 월 비 수 기 저 조 한 매 출 을 대 비 하 기 위 해 월 매 출 신 장 을 위 해 노 력 중 "" 이 라 고 전 했 다 ."
"기원전 8세기에서 기원전 6세기에 이르는 기간 동안 아테네는 정치, 경제, 사회, 문화면에서 큰 변화를 겪었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"기 원 전 세 기 에 서 기 원 전 세 기 에 이 르 는 기 간 동 안 아 테 네 는 정 치 , 경 제 , 사 회 , 문 화 면 에 서 큰 변 화 를 겪 었 다 ."
절지동물과 연체동물문(門)은 둘 다 외골격 생물이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,절 지 동 물 과 연 체 동 물 문 ( 門 ) 은 둘 다 외 골 격 생 물 이 다 .
그는 이 결과를 은하는 하나뿐이라는 주장을 한 섀플리에게 편지로 부쳤다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,그 는 이 결 과 를 은 하 는 하 나 뿐 이 라 는 주 장 을 한 섀 플 리 에 게 편 지 로 부 쳤 다 .
에디슨은 누구,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,에 디 슨 은 누 구
"윤은혜는 ""기부금이 전달될 소녀들이 세상에는 이렇게 따뜻한 사람들이 많다는 걸 알고 더 큰 희망을 가졌으면 하는 바람이다""고 말했고, f(x) 설리는 ""아이티 참사를 계기로 젊은 세대들이 기부에 대해 좀 더 많은 관심을 갖게 된 것 같다.""고 말했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"윤 은 혜 는 "" 기 부 금 이 전 달 될 소 녀 들 이 세 상 에 는 이 렇 게 따 뜻 한 사 람 들 이 많 다 는 걸 알 고 더 큰 희 망 을 가 졌 으 면 하 는 바 람 이 다 "" 고 말 했 고 , f ( x ) 설 리 는 "" 아 이 티 참 사 를 계 기 로 젊 은 세 대 들 이 기 부 에 대 해 좀 더 많 은 관 심 을 갖 게 된 것 같 다 . "" 고 말 했 다 ."
쉬는 장소가 중사 휴게실입니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,쉬 는 장 소 가 중 사 휴 게 실 입 니 다 .
지금 강남사거리 막혀,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,지 금 강 남 사 거 리 막 혀
이마트 폐점시간이 언제지,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,이 마 트 폐 점 시 간 이 언 제 지
서울 시내 차 가지고 나가도 되겠니,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,서 울 시 내 차 가 지 고 나 가 도 되 겠 니
일련의 사태의 최대 피해자는 SC제일은행 스스로다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,일 련 의 사 태 의 최 대 피 해 자 는 S C 제 일 은 행 스 스 로 다 .
음식이 깔큼하고 맛도 좋았어요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,음 식 이 깔 큼 하 고 맛 도 좋 았 어 요 .
덕분에 휴일 기분 더럽습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,덕 분 에 휴 일 기 분 더 럽 습 니 다 .
우리 신랑과 남동생이 너무 조아라 하는 곳~,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,우 리 신 랑 과 남 동 생 이 너 무 조 아 라 하 는 곳 ~
석양 이미지를 찾으시오,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,석 양 이 미 지 를 찾 으 시 오
"한편, 아스널 입단 이후 한 번의 프리미어 리그 경기에도 출전하지 못한 박주영은 1월에 출전 기회를 노리고 있었지만, 앙리라는 의외의 경쟁자가 나타나면서 더욱 분발이 필요해졌다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"한 편 , 아 스 널 입 단 이 후 한 번 의 프 리 미 어 리 그 경 기 에 도 출 전 하 지 못 한 박 주 영 은 월 에 출 전 기 회 를 노 리 고 있 었 지 만 , 앙 리 라 는 의 외 의 경 쟁 자 가 나 타 나 면 서 더 욱 분 발 이 필 요 해 졌 다 ."
탕수육은 절대 먹지 맙시다,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,탕 수 육 은 절 대 먹 지 맙 시 다
근처 주차장 어디야,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,근 처 주 차 장 어 디 야
평수도 넓고 화장실 시설도 좋아요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,평 수 도 넓 고 화 장 실 시 설 도 좋 아 요
제일 가까운 병원까지 가는 데 걸리는 시간 좀 알려줘,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,제 일 가 까 운 병 원 까 지 가 는 데 걸 리 는 시 간 좀 알 려 줘
매콤한 맛이 일품인 맛집입니다,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,매 콤 한 맛 이 일 품 인 맛 집 입 니 다
"사생대회 수상자는 대구광역시교육감상 3명, 포항•구미교육장상 6명을 비롯해 대구은행장상 1,644명으로 수상자에게는 장학금 및 부상이 각각 주어졌다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"사 생 대 회 수 상 자 는 대 구 광 역 시 교 육 감 상 명 , 포 항 • 구 미 교 육 장 상 명 을 비 롯 해 대 구 은 행 장 상 , 명 으 로 수 상 자 에 게 는 장 학 금 및 부 상 이 각 각 주 어 졌 다 ."
신세계 백화점 어디 있냐,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,신 세 계 백 화 점 어 디 있 냐
"1886년에는 럭비 규칙을 제정하고 국제적인 럭비 행정을 총괄하는 기구로 국제 럭비 평의회(IRB, International Rugby Board)가 창설되었고, 1890년 럭비 유니온이 그를 승인하게 된다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"년 에 는 럭 비 규 칙 을 제 정 하 고 국 제 적 인 럭 비 행 정 을 총 괄 하 는 기 구 로 국 제 럭 비 평 의 회 ( I R B , I n t e r n a t i o n a l R u g b y B o a r d ) 가 창 설 되 었 고 , 년 럭 비 유 니 온 이 그 를 승 인 하 게 된 다 ."
먹어본 중 최고!,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,먹 어 본 중 최 고 !
부유세 이른바 버핏세가 정가의 화두가 됐습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,부 유 세 이 른 바 버 핏 세 가 정 가 의 화 두 가 됐 습 니 다 .
그렇다면 심증적으로 요미우리가 없는 얘기를 지어내서 했겠느냐는 점에 많은 사람들이 귀를 기울이고 있다는 점을 똑바로 봐야 할 것이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,그 렇 다 면 심 증 적 으 로 요 미 우 리 가 없 는 얘 기 를 지 어 내 서 했 겠 느 냐 는 점 에 많 은 사 람 들 이 귀 를 기 울 이 고 있 다 는 점 을 똑 바 로 봐 야 할 것 이 다 .
"거기에다 장미 혁명, 오렌지 혁명 이후 서방 세계와 더 밀접한 관계를 맺었기 때문에, 러시아와의 관계는 급속도로 냉각되었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"거 기 에 다 장 미 혁 명 , 오 렌 지 혁 명 이 후 서 방 세 계 와 더 밀 접 한 관 계 를 맺 었 기 때 문 에 , 러 시 아 와 의 관 계 는 급 속 도 로 냉 각 되 었 다 ."
"생물 군계(生物群系) 또는 바이옴(biome)은 기후적, 또는 지리적으로 지구상에서 유사한 기후적 환경에 있는 식물 군집이나 동물 군집 그리고 토양 유기체로 정의되며, 종종 생태계로 언급되기도 한다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"생 물 군 계 ( 生 物 群 系 ) 또 는 바 이 옴 ( b i o m e ) 은 기 후 적 , 또 는 지 리 적 으 로 지 구 상 에 서 유 사 한 기 후 적 환 경 에 있 는 식 물 군 집 이 나 동 물 군 집 그 리 고 토 양 유 기 체 로 정 의 되 며 , 종 종 생 태 계 로 언 급 되 기 도 한 다 ."
한강이 뭐지,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,한 강 이 뭐 지
"2008년 10월에 제네시스 쿠페가 출시되어 단종되었으나, 후속 차종이 아닌 투스카니보다 한 등급 높은 차종이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"년 월 에 제 네 시 스 쿠 페 가 출 시 되 어 단 종 되 었 으 나 , 후 속 차 종 이 아 닌 투 스 카 니 보 다 한 등 급 높 은 차 종 이 다 ."
에이쇼 17년 (1520년) 오이 가문을 압박해 오이 노무다쓰(大井信達)의 딸을 아내로 맞이해 혼인동맹을 맺는다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,에 이 쇼 년 ( 년 ) 오 이 가 문 을 압 박 해 오 이 노 무 다 쓰 ( 大 井 信 達 ) 의 딸 을 아 내 로 맞 이 해 혼 인 동 맹 을 맺 는 다 .
체인점인데 직접 동태 사서 작업하신다네요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,체 인 점 인 데 직 접 동 태 사 서 작 업 하 신 다 네 요
겨울에는 무조건 내복 입고 주무세요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,겨 울 에 는 무 조 건 내 복 입 고 주 무 세 요 .
시의 동쪽 외곽에 있으며 붉은 성이라는 이름은 성의 거대한 벽이 붉은 빛을 띠고 있어서이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,시 의 동 쪽 외 곽 에 있 으 며 붉 은 성 이 라 는 이 름 은 성 의 거 대 한 벽 이 붉 은 빛 을 띠 고 있 어 서 이 다 .
장사 속은 찾아볼 수가 없어요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,장 사 속 은 찾 아 볼 수 가 없 어 요
요즘은 예전보단 덜 맛있는 거 같지만 여전히 굿,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,요 즘 은 예 전 보 단 덜 맛 있 는 거 같 지 만 여 전 히 굿
대륙 개수 알려줘,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,대 륙 개 수 알 려 줘
"제약사 가운데선 와이어스의 사이트에 6.3%가 방문해 가장 많았고, 제약 지원 부문에서는 닥터디렉토리(DoctorDirectory)가 22%를 끌어 가장 인기가 높았다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"제 약 사 가 운 데 선 와 이 어 스 의 사 이 트 에 . % 가 방 문 해 가 장 많 았 고 , 제 약 지 원 부 문 에 서 는 닥 터 디 렉 토 리 ( D o c t o r D i r e c t o r y ) 가 % 를 끌 어 가 장 인 기 가 높 았 다 ."
반찬이 웰빙이네요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,반 찬 이 웰 빙 이 네 요
볶음 우동은 복불복인데 맛있는 날은 매콤하니 진짜 맛있음.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,볶 음 우 동 은 복 불 복 인 데 맛 있 는 날 은 매 콤 하 니 진 짜 맛 있 음 .
"민왕 때 송(宋)을 멸망시키고, 연(燕)의 종묘사직을 쑥대밭으로 만들었는데, 이후 연(燕)의 명장 악의(樂毅)의 주도하에 제국연합의 책모가 있었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"민 왕 때 송 ( 宋 ) 을 멸 망 시 키 고 , 연 ( 燕 ) 의 종 묘 사 직 을 쑥 대 밭 으 로 만 들 었 는 데 , 이 후 연 ( 燕 ) 의 명 장 악 의 ( 樂 毅 ) 의 주 도 하 에 제 국 연 합 의 책 모 가 있 었 다 ."
한 이십 년 된 시설에 초저녁에 사람들 씻으면 위층은 물 안 나와 못 씻음,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,한 이 십 년 된 시 설 에 초 저 녁 에 사 람 들 씻 으 면 위 층 은 물 안 나 와 못 씻 음
일등 고기에 값은 저렴하고 깔끔하고 맛있고 친절했습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,일 등 고 기 에 값 은 저 렴 하 고 깔 끔 하 고 맛 있 고 친 절 했 습 니 다 .
맥도날드까지 거리 좀 알려줘 마일 단위로,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,맥 도 날 드 까 지 거 리 좀 알 려 줘 마 일 단 위 로
전시는 물론 편의시설도 좋고 야외 공간도 제법 만족스럽네요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,전 시 는 물 론 편 의 시 설 도 좋 고 야 외 공 간 도 제 법 만 족 스 럽 네 요
"13-23장은 이방 민족들에 대한 심판 선언을 담고 있는데, 부분적으로만 이사야와 관련시킬 수 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"- 장 은 이 방 민 족 들 에 대 한 심 판 선 언 을 담 고 있 는 데 , 부 분 적 으 로 만 이 사 야 와 관 련 시 킬 수 있 다 ."
또 제주지법 민사과에 선거효력정지 및 직무집행정지에 대한 가처분 신청을 할 계획이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,또 제 주 지 법 민 사 과 에 선 거 효 력 정 지 및 직 무 집 행 정 지 에 대 한 가 처 분 신 청 을 할 계 획 이 다 .
"내일 아침, 영상의 기온을 보이는 곳이 많겠습니다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"내 일 아 침 , 영 상 의 기 온 을 보 이 는 곳 이 많 겠 습 니 다 ."
기차타고 대전역으로 어떻게 가지?,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,기 차 타 고 대 전 역 으 로 어 떻 게 가 지 ?
"반면 이정수의 아버지 이도원씨는 ""선발전 당시 정수가 삐끗하기는 했지만 경기 도중 누가 엉덩이에 손을 댔는지 알 수 없는 상황이었다""며 ""그 동영상으로 도움받았다고 판정하는 것은 수긍할 수 없다""고 말했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"반 면 이 정 수 의 아 버 지 이 도 원 씨 는 "" 선 발 전 당 시 정 수 가 삐 끗 하 기 는 했 지 만 경 기 도 중 누 가 엉 덩 이 에 손 을 댔 는 지 알 수 없 는 상 황 이 었 다 "" 며 "" 그 동 영 상 으 로 도 움 받 았 다 고 판 정 하 는 것 은 수 긍 할 수 없 다 "" 고 말 했 다 ."
"주로 포장을 해 가는데 양도 충분히 많고, 깔끔해서 괜찮습니다",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"주 로 포 장 을 해 가 는 데 양 도 충 분 히 많 고 , 깔 끔 해 서 괜 찮 습 니 다"
너무 야멸차게 안된다그래서 매번 무안합니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,너 무 야 멸 차 게 안 된 다 그 래 서 매 번 무 안 합 니 다 .
기싸움에서 이기기 위해 건방지게 보이려 한다는 것이죠.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,기 싸 움 에 서 이 기 기 위 해 건 방 지 게 보 이 려 한 다 는 것 이 죠 .
"순간 열기 1,000도의 짚불에서 삼겹살을 초벌구이 하므로 육즙이 그대로 살아있고, 짚불의 향기가 돼지의 냄새를 잡아준다고 합니다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"순 간 열 기 , 도 의 짚 불 에 서 삼 겹 살 을 초 벌 구 이 하 므 로 육 즙 이 그 대 로 살 아 있 고 , 짚 불 의 향 기 가 돼 지 의 냄 새 를 잡 아 준 다 고 합 니 다 ."
퀄리티 좋고 종류도 많아서 선택의 폭도 높아요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,퀄 리 티 좋 고 종 류 도 많 아 서 선 택 의 폭 도 높 아 요
람보르기니 무르시엘 사진,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,람 보 르 기 니 무 르 시 엘 사 진
"행안부 관계자는 ""6.2 지방선거 이후에도 깨끗한 공직풍토가 시작 단계부터 안정적으로 뿌리내릴 수 있도록 강도 높은 감찰활동을 계속 실시하겠다""고 전했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"행 안 부 관 계 자 는 "" . 지 방 선 거 이 후 에 도 깨 끗 한 공 직 풍 토 가 시 작 단 계 부 터 안 정 적 으 로 뿌 리 내 릴 수 있 도 록 강 도 높 은 감 찰 활 동 을 계 속 실 시 하 겠 다 "" 고 전 했 다 ."
둘이 주막에 들렀을 때 마침 백화(白花)라는 작부가 도망쳤다고 주모가 말하면서 붙잡아 달라는 부탁을 받는다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,둘 이 주 막 에 들 렀 을 때 마 침 백 화 ( 白 花 ) 라 는 작 부 가 도 망 쳤 다 고 주 모 가 말 하 면 서 붙 잡 아 달 라 는 부 탁 을 받 는 다 .
재미있는 강아지 동영상 좀 보여줘,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,재 미 있 는 강 아 지 동 영 상 좀 보 여 줘
담백한 오리탕이 드시고픈 분께 추천...,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,담 백 한 오 리 탕 이 드 시 고 픈 분 께 추 천 . . .
대전역까지 지하철로 갈 수 있니,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,대 전 역 까 지 지 하 철 로 갈 수 있 니
"1997년에 폰크의 후임으로 세묜 비슈코프가 상임 지휘자에 취임해 현재까지 재임 중이며, 비슈코프도 브람스의 교향곡 전집과 말러, 쇼스타코비치의 교향곡, 리하르트 슈트라우스의 오페라 전곡들을 비롯한 음반들을 출반하고 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"년 에 폰 크 의 후 임 으 로 세 묜 비 슈 코 프 가 상 임 지 휘 자 에 취 임 해 현 재 까 지 재 임 중 이 며 , 비 슈 코 프 도 브 람 스 의 교 향 곡 전 집 과 말 러 , 쇼 스 타 코 비 치 의 교 향 곡 , 리 하 르 트 슈 트 라 우 스 의 오 페 라 전 곡 들 을 비 롯 한 음 반 들 을 출 반 하 고 있 다 ."
짜장면은 맛있게 먹었는데 늘 탕수육이 그저 그래요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,짜 장 면 은 맛 있 게 먹 었 는 데 늘 탕 수 육 이 그 저 그 래 요
"라틴 통화 동맹 (LMU, Latin Monetary Union)은 19세기 유럽의 여러 통화를 단일 통화로 추진하려는 기구였다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"라 틴 통 화 동 맹 ( L M U , L a t i n M o n e t a r y U n i o n ) 은 세 기 유 럽 의 여 러 통 화 를 단 일 통 화 로 추 진 하 려 는 기 구 였 다 ."
2차 발효 역시 반죽이 두 배로 부풀 정도로 실온에 그냥 비닐 덮어 두시면 됩니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,차 발 효 역 시 반 죽 이 두 배 로 부 풀 정 도 로 실 온 에 그 냥 비 닐 덮 어 두 시 면 됩 니 다 .
3월 12일 미야기 현에서 지진해일로 떠내려간 81명이 탄 선박을 자위대 소속 헬기가 발견하여 구조하기도 하였다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,월 일 미 야 기 현 에 서 지 진 해 일 로 떠 내 려 간 명 이 탄 선 박 을 자 위 대 소 속 헬 기 가 발 견 하 여 구 조 하 기 도 하 였 다 .
"영국의 최고 명문사학인 '옥스포드'에서는 우리 언어인 '한글'을 세계 최고의 과학적인 언어라고 인정하고 극찬한 이후, 세계는 우리의 언어에 주목하고 우리는 한글과 더불어 세계에 나아갑니다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"영 국 의 최 고 명 문 사 학 인 ' 옥 스 포 드 ' 에 서 는 우 리 언 어 인 ' 한 글 ' 을 세 계 최 고 의 과 학 적 인 언 어 라 고 인 정 하 고 극 찬 한 이 후 , 세 계 는 우 리 의 언 어 에 주 목 하 고 우 리 는 한 글 과 더 불 어 세 계 에 나 아 갑 니 다 ."
"한편, 박복단 노인은 2010년 12월 30일 향년 94세의 나이로 사망했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"한 편 , 박 복 단 노 인 은 년 월 일 향 년 세 의 나 이 로 사 망 했 다 ."
강아지 이미지 찾기,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,강 아 지 이 미 지 찾 기
2005년 케널 클럽(KC)과 세계애견연맹(FCI)에 정식 품종으로 등록됐다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,년 케 널 클 럽 ( K C ) 과 세 계 애 견 연 맹 ( F C I ) 에 정 식 품 종 으 로 등 록 됐 다 .
주문할 때 정신 똑바로 차리세요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,주 문 할 때 정 신 똑 바 로 차 리 세 요
말년에는 가장 아끼는 아들인 피의 도끼의 에이리크(Eirik Blodøks)에게 왕위를 물려줄 생각으로 통치권을 넘겨준 뒤 930년 삶을 마쳤다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,말 년 에 는 가 장 아 끼 는 아 들 인 피 의 도 끼 의 에 이 리 크 ( E i r i k B l o d ø k s ) 에 게 왕 위 를 물 려 줄 생 각 으 로 통 치 권 을 넘 겨 준 뒤 년 삶 을 마 쳤 다 .
몸집이 커다란 나무꾼으로 원래 신문 연재기사에서 비롯되었다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,몸 집 이 커 다 란 나 무 꾼 으 로 원 래 신 문 연 재 기 사 에 서 비 롯 되 었 다 .
가까운 밥집 찾아주세요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,가 까 운 밥 집 찾 아 주 세 요
원래 ``외환보유고''는 금으로만 구성되어 있었다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,원 래 ` ` 외 환 보 유 고 ' ' 는 금 으 로 만 구 성 되 어 있 었 다 .
이렇게 큰 힘이 기준 단위가 된 것은 전기에 대한 상세한 지식이 없는 시절에 이를 측정 단위로 삼았기 때문이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,이 렇 게 큰 힘 이 기 준 단 위 가 된 것 은 전 기 에 대 한 상 세 한 지 식 이 없 는 시 절 에 이 를 측 정 단 위 로 삼 았 기 때 문 이 다 .
3D 콘텐츠를 화면 깜빡거림과 화면 겹침 현상이 없이 편안하게 즐길 수 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,D 콘 텐 츠 를 화 면 깜 빡 거 림 과 화 면 겹 침 현 상 이 없 이 편 안 하 게 즐 길 수 있 다 .
당사자인 서울시는 난감한 처지다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,당 사 자 인 서 울 시 는 난 감 한 처 지 다 .
"1층에 있는 가족룸과 2층을 사용했는데, 2층이 훨씬 예쁘고 깨끗하게 잘 되어 있네요.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"층 에 있 는 가 족 룸 과 층 을 사 용 했 는 데 , 층 이 훨 씬 예 쁘 고 깨 끗 하 게 잘 되 어 있 네 요 ."
"마을 앞 하천이 반대 방향으로 흐르고, 그 위에 배가 떠 있는 형국으로 마을 가운데 있는 500년된 은행나무가 배의 돛대 역할을 한다는 뜻으로 지어졌다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"마 을 앞 하 천 이 반 대 방 향 으 로 흐 르 고 , 그 위 에 배 가 떠 있 는 형 국 으 로 마 을 가 운 데 있 는 년 된 은 행 나 무 가 배 의 돛 대 역 할 을 한 다 는 뜻 으 로 지 어 졌 다 ."
특히 남자들 술 먹으면 술병 숫자가 실제 먹은 것보다 올라갑니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,특 히 남 자 들 술 먹 으 면 술 병 숫 자 가 실 제 먹 은 것 보 다 올 라 갑 니 다 .
연락 준다더니 전화할 때까지 절대 연락 안 줌;,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,연 락 준 다 더 니 전 화 할 때 까 지 절 대 연 락 안 줌 ;
이에 마음이 움직인 포모나는 본래의 모습으로 돌아온 베르툼누스에게 몸을 맡겼다고 전한다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,이 에 마 음 이 움 직 인 포 모 나 는 본 래 의 모 습 으 로 돌 아 온 베 르 툼 누 스 에 게 몸 을 맡 겼 다 고 전 한 다 .
인류는 호모 하빌리스와 같은 초기의 인류에서 점차 진화를 하였다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,인 류 는 호 모 하 빌 리 스 와 같 은 초 기 의 인 류 에 서 점 차 진 화 를 하 였 다 .
최근에 바로 옆에 주차 시설이 생겨서 주차하기도 용이합니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,최 근 에 바 로 옆 에 주 차 시 설 이 생 겨 서 주 차 하 기 도 용 이 합 니 다 .
"이 별자리에서 가장 밝은 별의 겉보기 등급이 4.25등성인데, 이는 현대 88 별자리의 가장 밝은 별들 중 가장 어두운 것이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"이 별 자 리 에 서 가 장 밝 은 별 의 겉 보 기 등 급 이 . 등 성 인 데 , 이 는 현 대 별 자 리 의 가 장 밝 은 별 들 중 가 장 어 두 운 것 이 다 ."
LG전자는 최근 태국 공중파 TV방송인 채널9와 함께 차세대 가수 선발 리얼리티 프로그램인 'LG 엔터테이너'를 후원했다고 1일 밝혔다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,L G 전 자 는 최 근 태 국 공 중 파 T V 방 송 인 채 널 와 함 께 차 세 대 가 수 선 발 리 얼 리 티 프 로 그 램 인 ' L G 엔 터 테 이 너 ' 를 후 원 했 다 고 일 밝 혔 다 .
"같은 기간 매출액은 2조2249억3900만원, 당기순이익은 1302억4500만원으로 각각 67.9 %, 43.4% 늘어났다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"같 은 기 간 매 출 액 은 조 억 만 원 , 당 기 순 이 익 은 억 만 원 으 로 각 각 . % , . % 늘 어 났 다 ."
2008년 서울시청 광장에서 5만 8천 포기의 김장을 담가 한국 기네스 기록(한 장소에서 가장 많은 인원이 담근 김장의 양)을 세웠다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,년 서 울 시 청 광 장 에 서 만 천 포 기 의 김 장 을 담 가 한 국 기 네 스 기 록 ( 한 장 소 에 서 가 장 많 은 인 원 이 담 근 김 장 의 양 ) 을 세 웠 다 .
아랍에미리트연합(UAE)에 가서 원전수주에 성공한 직후인 올초 지지율(51.9%)에 육박하는 취임 후 최고수준이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,아 랍 에 미 리 트 연 합 ( U A E ) 에 가 서 원 전 수 주 에 성 공 한 직 후 인 올 초 지 지 율 ( . % ) 에 육 박 하 는 취 임 후 최 고 수 준 이 다 .
최홍만 얼마나 크냐,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,최 홍 만 얼 마 나 크 냐
